actual,clinton_prob,trump_prob,model
Trump,0.523876999797,0.353549649035,prevtweet
Trump,0.236427066897,0.675679742057,prevtweet
Trump,0.280767271344,0.628303027442,prevtweet
Clinton,0.580336340545,0.281382993904,prevtweet
Clinton,0.712099469477,0.165739540161,prevtweet
Clinton,0.430194675432,0.447694266111,prevtweet
Trump,0.493368043211,0.350170585995,prevtweet
Clinton,0.611301392181,0.228634965986,prevtweet
Clinton,0.778701426166,0.119064933911,prevtweet
Clinton,0.482023246527,0.457755546728,prevtweet
Clinton,0.493227719285,0.359087558546,prevtweet
Clinton,0.394153678654,0.470096499549,prevtweet
Trump,0.187624485189,0.758283075191,prevtweet
Trump,0.142090136654,0.79880212048,prevtweet
Trump,0.275456592143,0.65665720325,prevtweet
Clinton,0.247226512841,0.602025848539,prevtweet
Trump,0.691445272077,0.177318288752,prevtweet
Clinton,0.697941729109,0.175690665215,prevtweet
Trump,0.523832796628,0.290296788449,prevtweet
Trump,0.560963072826,0.351372901964,prevtweet
Clinton,0.639750102103,0.262815288982,prevtweet
Clinton,0.609045708122,0.275646883445,prevtweet
Clinton,0.659421265074,0.189340201955,prevtweet
Trump,0.507854502139,0.37150656204,prevtweet
Clinton,0.515546418543,0.318199277443,prevtweet
Trump,0.418433636323,0.501306009011,prevtweet
Clinton,0.508491217065,0.272428488053,prevtweet
A_None,0.574405252961,0.274474060349,prevtweet
Trump,0.352389644126,0.546885613994,prevtweet
Trump,0.369969939233,0.544707860224,prevtweet
Clinton,0.590319334502,0.304756315069,prevtweet
Trump,0.305062845726,0.549749930986,prevtweet
Clinton,0.676259702159,0.19902374266,prevtweet
Trump,0.439661663182,0.43504913487,prevtweet
Trump,0.291238554824,0.629541122256,prevtweet
Clinton,0.532309859869,0.313481219837,prevtweet
Clinton,0.516598515369,0.338430128098,prevtweet
Trump,0.581221145149,0.289625763247,prevtweet
Clinton,0.673125840075,0.194257236383,prevtweet
Trump,0.339934507251,0.543581046484,prevtweet
Clinton,0.51524778721,0.364631374628,prevtweet
Clinton,0.616816581292,0.271203704977,prevtweet
Clinton,0.630202489232,0.253681643738,prevtweet
A_None,0.539936433832,0.231383818377,prevtweet
Clinton,0.605911858695,0.230033190113,prevtweet
Clinton,0.364990619739,0.492254302967,prevtweet
Clinton,0.789216114581,0.130959793027,prevtweet
A_None,0.683669286398,0.17155495053,prevtweet
Clinton,0.612646942364,0.253054510911,prevtweet
Trump,0.366968343943,0.50914120881,prevtweet
Trump,0.15915664221,0.725018509118,prevtweet
A_None,0.618428921849,0.165756412476,prevtweet
Trump,0.555714686593,0.312363501034,prevtweet
Clinton,0.644099515715,0.236692838082,prevtweet
Clinton,0.733548861545,0.185511679343,prevtweet
Trump,0.600687542108,0.245253887954,prevtweet
Clinton,0.824594444174,0.091056286016,prevtweet
Trump,0.331990225629,0.478511229782,prevtweet
Trump,0.657453261463,0.273876337536,polparty
Clinton,0.741998385001,0.192293929379,polparty
Clinton,0.656274129757,0.314342877195,polparty
Clinton,0.725760714966,0.228592439812,polparty
Trump,0.582602578376,0.357426469667,polparty
Trump,0.53141250362,0.397372547956,polparty
Clinton,0.823893476515,0.129950898293,polparty
Clinton,0.722079188183,0.230657368288,polparty
Trump,0.806789757836,0.16014585604,polparty
Clinton,0.39941647858,0.566872431663,polparty
Clinton,0.749475166007,0.181147353138,polparty
Clinton,0.778785119282,0.164542547132,polparty
Clinton,0.756964508921,0.19742703304,polparty
Clinton,0.688762449205,0.23949290077,polparty
Trump,0.621162435465,0.367390248243,polparty
Clinton,0.733015289583,0.212714814317,polparty
Trump,0.407435489182,0.554699362631,polparty
Clinton,0.745494898146,0.224781995523,polparty
Trump,0.521604960663,0.412222652139,polparty
Clinton,0.642666914144,0.285823787671,polparty
Trump,0.375076627566,0.591711098859,polparty
Trump,0.583732193398,0.355235870528,polparty
Clinton,0.702512009666,0.244292008817,polparty
Trump,0.623989560867,0.327825806208,polparty
Trump,0.752725637623,0.183242487295,polparty
Clinton,0.670670831527,0.271971359767,polparty
Clinton,0.744355332039,0.196535962373,polparty
Trump,0.535250767152,0.386539039618,polparty
Clinton,0.661715954998,0.294745198738,polparty
Trump,0.547627507983,0.39255168511,polparty
Clinton,0.604644783118,0.332593472546,polparty
Clinton,0.70788563872,0.239965330032,polparty
Trump,0.297074789505,0.666406249873,polparty
Trump,0.363883028747,0.566747931006,polparty
Clinton,0.565289989665,0.381606199207,polparty
Trump,0.563962542962,0.363937621534,polparty
Trump,0.410256156921,0.564738120884,polparty
Trump,0.459528025368,0.457847332937,polparty
Trump,0.479537001507,0.466718219072,polparty
Clinton,0.769340148088,0.211645484999,polparty
Clinton,0.498932010577,0.469369006284,polparty
Clinton,0.79902645036,0.160872563731,polparty
Clinton,0.57756466561,0.368189863298,polparty
Clinton,0.841654782147,0.136954133936,polparty
Clinton,0.664736638896,0.272631093151,polparty
Clinton,0.650138144464,0.272777541959,polparty
A_None,0.611565199037,0.342991745729,polparty
Trump,0.617140931384,0.346582291931,polparty
Trump,0.56594944507,0.343293682059,polparty
Clinton,0.676310767098,0.253347604179,polparty
Clinton,0.692575084097,0.211214874241,polparty
Trump,0.675380029504,0.262174727077,polparty
Trump,0.498123372425,0.460286386991,polparty
Clinton,0.742251632804,0.194060347027,polparty
Clinton,0.70732294294,0.224747756398,polparty
Trump,0.520833580579,0.427405944591,polparty
Clinton,0.605606215345,0.333312418695,polparty
Clinton,0.702402001508,0.248795615782,polparty
Trump,0.675611243104,0.256143796442,polparty
Clinton,0.671221275408,0.239984650274,polparty
Clinton,0.688935541225,0.258123127356,polparty
Clinton,0.820164478119,0.149845379712,polparty
Trump,0.613341496887,0.340941672224,polparty
A_None,0.783886217878,0.167330909311,polparty
Clinton,0.753591941412,0.200673664368,polparty
Clinton,0.699967092463,0.206703877828,polparty
Clinton,0.654115007856,0.303874280841,polparty
Clinton,0.619511434199,0.303003305142,polparty
Clinton,0.657255680091,0.278262567658,polparty
Clinton,0.82472014097,0.129999688093,polparty
Clinton,0.795327651369,0.157272898472,polparty
Clinton,0.710964370203,0.233675070786,polparty
Clinton,0.624485114544,0.307910894511,polparty
Clinton,0.638032209064,0.325577047271,polparty
Clinton,0.740101313936,0.210074643831,polparty
Clinton,0.721857428429,0.164592469994,polparty
Clinton,0.791894918348,0.144476816124,polparty
Clinton,0.747182265911,0.204514870897,polparty
Trump,0.710287388348,0.25925026397,polparty
Clinton,0.824901603392,0.131928989987,polparty
Clinton,0.8170314256,0.133252391585,polparty
Clinton,0.683315661445,0.256539209959,polparty
Clinton,0.830467552053,0.136776693968,polparty
Clinton,0.804456046951,0.126948150571,polparty
Clinton,0.662692868958,0.251577923765,polparty
Trump,0.408420400227,0.553163150015,polparty
Clinton,0.750514919326,0.213254875329,polparty
Clinton,0.723276034309,0.232419921739,polparty
Clinton,0.658028891545,0.282625351039,polparty
Clinton,0.695082844027,0.267314505877,polparty
Clinton,0.603719190113,0.309336338105,polparty
Clinton,0.748209102525,0.200150505751,polparty
Clinton,0.661669216072,0.297405006715,polparty
Clinton,0.809586715661,0.136187125448,polparty
Clinton,0.779437589827,0.158983782935,polparty
Clinton,0.776006905613,0.189737190671,polparty
Clinton,0.664345133403,0.295277935745,polparty
Clinton,0.725696540014,0.214312807911,polparty
Clinton,0.842281001735,0.12546447773,polparty
Trump,0.595022793042,0.36358426287,polparty
A_None,0.694148100396,0.247897637697,polparty
Trump,0.621454767162,0.290388764877,polparty
Clinton,0.515337726964,0.365219006476,polparty
Clinton,0.658323555623,0.273358273837,polparty
Clinton,0.746195525621,0.200870767913,polparty
Clinton,0.632946612228,0.342193880051,polparty
Clinton,0.732059954414,0.20981461735,polparty
Clinton,0.700912199095,0.240117677533,polparty
Clinton,0.801461984471,0.170774593462,polparty
Clinton,0.702219201853,0.24607673038,polparty
A_None,0.607078148834,0.327836933268,polparty
Trump,0.365379521469,0.585349148521,polparty
Clinton,0.661338242451,0.245033557077,polparty
Clinton,0.419582866219,0.467134009282,polparty
Trump,0.582322154559,0.366904329296,polparty
Trump,0.602169236307,0.347355284387,polparty
Clinton,0.719166780464,0.229715186217,polparty
Trump,0.753919072407,0.198270978037,polparty
Clinton,0.392541485252,0.579232659067,polparty
Clinton,0.808982267213,0.174097464974,polparty
Trump,0.656423890273,0.305838872601,polparty
Trump,0.345348016714,0.627747839313,polparty
Clinton,0.639809608911,0.318056524408,polparty
Trump,0.508649291099,0.439620873319,polparty
Clinton,0.708214558226,0.272639014885,polparty
Clinton,0.711968383637,0.234920292977,polparty
Clinton,0.708780825093,0.246973477342,polparty
Trump,0.59886289086,0.343575683429,polparty
Trump,0.611286660545,0.343727237369,polparty
Clinton,0.754733609642,0.172886452096,polparty
Trump,0.364369376865,0.592895401387,polparty
Clinton,0.789903641999,0.16825772088,polparty
Clinton,0.655165798112,0.301408063964,polparty
Clinton,0.564348084153,0.364358889252,polparty
Clinton,0.771281556408,0.175787862686,polparty
Clinton,0.637823935876,0.32236270677,polparty
Clinton,0.725209696443,0.21768109558,polparty
Clinton,0.735872492519,0.221668198001,polparty
Clinton,0.564729422258,0.372781145018,polparty
Clinton,0.578426851306,0.356309653966,polparty
Clinton,0.536003105798,0.404997076735,polparty
Clinton,0.719414413885,0.237357115154,polparty
Clinton,0.583622732928,0.372819159308,polparty
Clinton,0.827551132318,0.150590642527,polparty
Clinton,0.718403185371,0.231367312843,polparty
Clinton,0.705174467186,0.248054989061,polparty
Clinton,0.680936160605,0.247005966687,polparty
Trump,0.522324190173,0.419227108999,polparty
Trump,0.418571373193,0.521397212432,polparty
Clinton,0.662722299794,0.27629895938,polparty
Trump,0.656190223862,0.288631276141,polparty
Clinton,0.766794964122,0.178655974802,polparty
Clinton,0.694991924623,0.234238984664,polparty
Clinton,0.63934765995,0.297946005419,polparty
Clinton,0.631976155633,0.325992439684,polparty
Clinton,0.658859749942,0.274128775484,polparty
Trump,0.373330409804,0.592697377398,polparty
Clinton,0.762356939153,0.173832782917,polparty
Clinton,0.687481455597,0.252518980201,polparty
Clinton,0.66683237788,0.297868737976,polparty
Clinton,0.446755310429,0.49584999125,polparty
Clinton,0.677659192884,0.262205542157,polparty
Clinton,0.679671492285,0.265829891118,polparty
Clinton,0.710804031791,0.256671220684,polparty
Clinton,0.776342983124,0.176618247626,polparty
A_None,0.651934945185,0.29973475317,polparty
Clinton,0.691894580858,0.251481252743,polparty
Trump,0.555342224326,0.41879100333,polparty
Clinton,0.703917388557,0.247724935118,polparty
Clinton,0.641546538882,0.296686730598,polparty
Clinton,0.793065928465,0.179802737737,polparty
Clinton,0.510360552525,0.434768073887,polparty
Trump,0.514599980059,0.449286850147,polparty
Trump,0.403887629894,0.574887678175,polparty
Clinton,0.74548160984,0.211752993577,polparty
Clinton,0.661445843328,0.289250041399,polparty
Clinton,0.670908079279,0.270614396883,polparty
Trump,0.458231302207,0.478644509013,polparty
Clinton,0.780432413527,0.170967240432,polparty
Clinton,0.629152194539,0.317704057595,polparty
Clinton,0.762047730495,0.197124014168,polparty
Clinton,0.737295598235,0.217433593629,polparty
Trump,0.400048404687,0.566862335525,polparty
Clinton,0.728872147511,0.232497257738,polparty
Trump,0.471541169816,0.473318821194,polparty
Clinton,0.634549669632,0.272476369832,polparty
Clinton,0.630466140227,0.319291803212,polparty
Trump,0.336196761857,0.618166120549,polparty
Clinton,0.632856238054,0.29782864619,polparty
Trump,0.544897310672,0.4318301745,polparty
Trump,0.575776440099,0.34613634949,polparty
Trump,0.663661851567,0.272716711474,polparty
Clinton,0.671317700511,0.276011030999,polparty
Clinton,0.568523059757,0.362659243127,polparty
Clinton,0.768481989762,0.20265982334,polparty
Clinton,0.767266052577,0.195005999486,polparty
Trump,0.416255984946,0.491213901145,polparty
Trump,0.31273903507,0.659134318628,polparty
Trump,0.627298670304,0.297658733548,polparty
Trump,0.239015805934,0.736453985181,polparty
Clinton,0.68008993039,0.266394317239,polparty
Trump,0.317372980093,0.604907200552,polparty
Trump,0.681761924619,0.283713000758,polparty
Trump,0.381327789546,0.5893843851,polparty
A_None,0.613927744391,0.328000538668,polparty
Trump,0.432881228456,0.548889862968,polparty
A_None,0.718674351708,0.241001790968,polparty
Clinton,0.600999177503,0.350584128274,polparty
Trump,0.334597099543,0.634436718188,polparty
Clinton,0.563201495103,0.339651223679,polparty
Trump,0.483817237793,0.457375382137,polparty
Clinton,0.695564121759,0.235938223628,polparty
Clinton,0.28346292084,0.671460735925,polparty
Trump,0.371521181338,0.593713407592,polparty
Clinton,0.878071022399,0.0896220423586,polparty
Clinton,0.777489030627,0.174459669702,polparty
Clinton,0.728153947139,0.204691951119,polparty
Trump,0.547910457321,0.371037915255,polparty
Clinton,0.723644140943,0.238714114019,polparty
Clinton,0.734058566923,0.216754022688,polparty
Clinton,0.775146611177,0.191970965699,polparty
Trump,0.549618700878,0.385082246439,polparty
Clinton,0.759398545259,0.201347209354,polparty
Clinton,0.663762523116,0.277263218115,polparty
Clinton,0.672789019895,0.264627910733,polparty
Clinton,0.769476915422,0.190377967556,polparty
Clinton,0.569785742114,0.368427984394,polparty
Trump,0.553955984955,0.394127822593,polparty
Clinton,0.675470264897,0.240727751372,polparty
Clinton,0.754214757293,0.198096431742,polparty
Clinton,0.729661817403,0.215483413309,polparty
A_None,0.722999837268,0.218601893559,polparty
Clinton,0.632817425059,0.267133225582,polparty
Clinton,0.626766282306,0.305608083118,polparty
Clinton,0.507891006745,0.423137750089,polparty
Clinton,0.739815909698,0.226062596979,polparty
Clinton,0.757367328188,0.19080560944,polparty
Clinton,0.842451016503,0.129735194932,polparty
Clinton,0.896921045596,0.0804771496456,polparty
Trump,0.469162769071,0.483760257302,polparty
Clinton,0.734591082627,0.239845121524,polparty
Clinton,0.768800347194,0.195352823852,polparty
Trump,0.585703432085,0.370457404686,polparty
Clinton,0.849547702533,0.125594030037,polparty
Clinton,0.568988340615,0.375001561056,polparty
Clinton,0.542744900995,0.38349941066,polparty
Trump,0.642805854998,0.303001038765,polparty
Clinton,0.696059115117,0.221971326766,polparty
Clinton,0.512853592621,0.454724709147,polparty
Clinton,0.717244424691,0.209234898409,polparty
Clinton,0.610891313085,0.351221086599,polparty
Clinton,0.768347402613,0.198075813758,polparty
Trump,0.336778245536,0.525382291355,polparty
Trump,0.3220632872,0.638016535093,polparty
Trump,0.307872126046,0.669031204395,polparty
Clinton,0.642715217982,0.300401547105,polparty
Clinton,0.616044451862,0.320482845312,polparty
Trump,0.49194651343,0.473965623126,polparty
Clinton,0.328609533025,0.531993101372,polparty
Clinton,0.576534291328,0.383010790591,polparty
Trump,0.614514948838,0.337543949561,polparty
Trump,0.287410866513,0.685316374313,polparty
Trump,0.289483006258,0.672080803735,polparty
Clinton,0.595101965174,0.337852857981,polparty
Clinton,0.732451314538,0.215654946892,polparty
Clinton,0.472945834565,0.503689166631,polparty
Trump,0.53703638338,0.36877750928,polparty
Clinton,0.602508515811,0.327180953939,polparty
Clinton,0.8620756014,0.116687081504,polparty
Clinton,0.629954289824,0.342338128728,polparty
Clinton,0.543805966888,0.382755273201,polparty
Clinton,0.463654885697,0.489407039341,polparty
Trump,0.359301330582,0.628415686273,polparty
Trump,0.213136038422,0.761322036612,polparty
Trump,0.3140830879,0.662351045479,polparty
Clinton,0.379599177147,0.575670904924,polparty
Trump,0.642112298426,0.302947554227,polparty
Clinton,0.709226643903,0.259943249824,polparty
Trump,0.620173956328,0.333767553238,polparty
Trump,0.47889466963,0.500033874662,polparty
Clinton,0.692740527376,0.280901170564,polparty
Clinton,0.625507807501,0.316528896299,polparty
Clinton,0.697102488978,0.181321075009,polparty
Trump,0.604705612396,0.356679630317,polparty
Clinton,0.707886215987,0.233324272936,polparty
Trump,0.489333354191,0.465012319652,polparty
Clinton,0.640505955929,0.302659433026,polparty
A_None,0.629891987887,0.319601071986,polparty
Trump,0.43161035161,0.521552571262,polparty
Trump,0.464393481186,0.495379971002,polparty
Clinton,0.612207759597,0.350004975344,polparty
Trump,0.455977000837,0.514266438181,polparty
Clinton,0.716328052808,0.235551795881,polparty
Trump,0.4836186518,0.478060309322,polparty
Trump,0.342782957444,0.61790309169,polparty
Clinton,0.649486696469,0.301659972567,polparty
Clinton,0.615381954637,0.334219548458,polparty
Trump,0.548580174447,0.37669059021,polparty
Clinton,0.757240288114,0.194171167548,polparty
Trump,0.542577891559,0.410922395851,polparty
Clinton,0.595273589608,0.360156256358,polparty
Clinton,0.685744776323,0.261170064301,polparty
Clinton,0.626958244074,0.297409814809,polparty
A_None,0.648922719162,0.281002744138,polparty
Clinton,0.670939370538,0.269101799664,polparty
Clinton,0.492184363402,0.449782143483,polparty
Clinton,0.767729195245,0.189586635122,polparty
A_None,0.784453569134,0.152845146292,polparty
Clinton,0.621224960329,0.327116014075,polparty
Trump,0.469611615797,0.468176366906,polparty
Trump,0.16535920266,0.795002392787,polparty
A_None,0.420570571157,0.47507322426,polparty
Trump,0.620581572441,0.321154145093,polparty
Clinton,0.67477851419,0.272048144412,polparty
Clinton,0.809111620218,0.147976962556,polparty
Trump,0.66450483706,0.27313976766,polparty
Clinton,0.763479887069,0.20933009189,polparty
Trump,0.385989384757,0.567400130524,polparty
Trump,0.565284741613,0.283547576839,partialuser
Clinton,0.72687488573,0.116693346349,partialuser
Clinton,0.638725482933,0.233812993762,partialuser
Clinton,0.652643424661,0.203151111256,partialuser
Trump,0.468469271945,0.341528112441,partialuser
Trump,0.499696525178,0.338977498782,partialuser
Clinton,0.793881056017,0.0971516199717,partialuser
Clinton,0.693502335996,0.154705896154,partialuser
Trump,0.727150919231,0.157281376035,partialuser
Clinton,0.42820654928,0.411272642438,partialuser
Clinton,0.695123218674,0.159578232788,partialuser
Clinton,0.634412821094,0.171961709608,partialuser
Clinton,0.592319506542,0.228496122438,partialuser
Clinton,0.597839220866,0.200110371448,partialuser
Trump,0.587259626371,0.309505757713,partialuser
Clinton,0.648746386854,0.193299100276,partialuser
Trump,0.358109414878,0.495932171724,partialuser
Clinton,0.71954085042,0.169196697966,partialuser
Trump,0.464622427191,0.328555399157,partialuser
Clinton,0.527316764816,0.273671915517,partialuser
Trump,0.250297986467,0.554228067372,partialuser
Trump,0.586058084725,0.264366163669,partialuser
Clinton,0.593321424611,0.213613948074,partialuser
Trump,0.518270242073,0.279170515033,partialuser
Trump,0.58063417173,0.246887271703,partialuser
Clinton,0.597693446845,0.260191897669,partialuser
Clinton,0.626666111218,0.192761969968,partialuser
Trump,0.438817062867,0.369584157392,partialuser
Clinton,0.583739493688,0.260925341575,partialuser
Trump,0.514126252473,0.194304901295,partialuser
Clinton,0.581482493848,0.215942037429,partialuser
Clinton,0.583158773312,0.237759406207,partialuser
Trump,0.288259023742,0.542374428311,partialuser
Trump,0.259736014892,0.473405421015,partialuser
Clinton,0.52430746173,0.321268724654,partialuser
Trump,0.56140250079,0.257909263296,partialuser
Trump,0.415706364163,0.423271616299,partialuser
Trump,0.645264842787,0.190177253258,partialuser
Trump,0.475794592456,0.308894455192,partialuser
Clinton,0.731461144291,0.162763257176,partialuser
Clinton,0.425820891553,0.322092844172,partialuser
Clinton,0.670102806003,0.148611022283,partialuser
Clinton,0.510378530496,0.319671509151,partialuser
Clinton,0.773629830315,0.13916328149,partialuser
Clinton,0.592689127307,0.219300750205,partialuser
Clinton,0.56394906482,0.254898836952,partialuser
A_None,0.619790561083,0.186315221455,partialuser
Trump,0.479986929593,0.324102940641,partialuser
Trump,0.452777258053,0.28035439259,partialuser
Clinton,0.57236186765,0.198516838166,partialuser
Clinton,0.760742606154,0.106827682239,partialuser
Trump,0.623312805104,0.187141427923,partialuser
Trump,0.452791575492,0.388840941431,partialuser
Clinton,0.703700761148,0.133000286151,partialuser
Clinton,0.583446713539,0.180637017367,partialuser
Trump,0.429844891003,0.374110129565,partialuser
Clinton,0.552668595665,0.251361180867,partialuser
Clinton,0.692706545236,0.17243515927,partialuser
Trump,0.571003323698,0.191143099425,partialuser
Clinton,0.591878553693,0.17919753101,partialuser
Clinton,0.613057009137,0.193954841648,partialuser
Clinton,0.786973652378,0.108755791634,partialuser
Trump,0.503580525692,0.348684605231,partialuser
A_None,0.660895104603,0.121655698802,partialuser
Clinton,0.672981634163,0.153444121074,partialuser
Clinton,0.667206642484,0.172533569308,partialuser
Clinton,0.591763282679,0.23437013421,partialuser
Clinton,0.669539477662,0.139582668573,partialuser
Clinton,0.571623095409,0.19067699042,partialuser
Clinton,0.642443150249,0.163338525741,partialuser
Clinton,0.660236207209,0.188250078606,partialuser
Clinton,0.609793998936,0.221002716796,partialuser
Clinton,0.665943529988,0.125956301836,partialuser
Clinton,0.576800363381,0.237919471228,partialuser
Clinton,0.729465510865,0.131639545879,partialuser
Clinton,0.753758935614,0.143225754443,partialuser
Clinton,0.676289745144,0.105462007524,partialuser
Clinton,0.580712678311,0.17868637383,partialuser
Trump,0.481590245263,0.234563690328,partialuser
Clinton,0.794103901789,0.0820532666799,partialuser
Clinton,0.678923970367,0.151099886914,partialuser
Clinton,0.557278729516,0.258209326507,partialuser
Clinton,0.815827358114,0.0696223970908,partialuser
Clinton,0.720848572416,0.120935189919,partialuser
Clinton,0.649185333989,0.144220545724,partialuser
Trump,0.355052061359,0.413897863737,partialuser
Clinton,0.697810898546,0.133356056298,partialuser
Clinton,0.653606818399,0.192018355872,partialuser
Clinton,0.564750322909,0.250940565918,partialuser
Clinton,0.68874555544,0.174423017826,partialuser
Clinton,0.542598430442,0.198844814986,partialuser
Clinton,0.596979890534,0.19589897035,partialuser
Clinton,0.622707406305,0.183171414443,partialuser
Clinton,0.6900418926,0.119755004496,partialuser
Clinton,0.703996865941,0.166367676226,partialuser
Clinton,0.784611321984,0.11571548725,partialuser
Clinton,0.564164514918,0.156825318387,partialuser
Clinton,0.632691540412,0.199837829,partialuser
Clinton,0.785614522343,0.0607335689929,partialuser
Trump,0.659406858958,0.166020387628,partialuser
A_None,0.604788004105,0.203410136534,partialuser
Trump,0.545490010507,0.223926721812,partialuser
Clinton,0.493439912388,0.259694082086,partialuser
Clinton,0.453642809892,0.307774978125,partialuser
Clinton,0.587548809246,0.252105381527,partialuser
Clinton,0.587077876712,0.268593377896,partialuser
Clinton,0.627339763888,0.180340354481,partialuser
Clinton,0.630242438548,0.157415838493,partialuser
Clinton,0.780398513704,0.110093759804,partialuser
Clinton,0.602970133303,0.208726423031,partialuser
A_None,0.54356863282,0.27951711549,partialuser
Trump,0.34105855169,0.462324556458,partialuser
Clinton,0.623318344062,0.20601352842,partialuser
Clinton,0.503846203628,0.314240993459,partialuser
Trump,0.464108837968,0.346936882341,partialuser
Trump,0.514476787489,0.316443042176,partialuser
Clinton,0.614186841728,0.221886664104,partialuser
Trump,0.63060485731,0.202603549252,partialuser
Clinton,0.429505596007,0.421668026292,partialuser
Clinton,0.799220076175,0.101913186911,partialuser
Trump,0.546211213575,0.292876957534,partialuser
Trump,0.331172721185,0.518893857655,partialuser
Clinton,0.604296342867,0.255302058771,partialuser
Trump,0.50711118851,0.31329773337,partialuser
Clinton,0.694915129414,0.202715598578,partialuser
Clinton,0.776454223995,0.127639985731,partialuser
Clinton,0.6045401679,0.246108305817,partialuser
Trump,0.638667464404,0.203513712582,partialuser
Trump,0.616159175214,0.24079377479,partialuser
Clinton,0.542470612476,0.249500370681,partialuser
Trump,0.405404199927,0.435657949918,partialuser
Clinton,0.697032269114,0.173333501912,partialuser
Clinton,0.549170945208,0.286270813894,partialuser
Clinton,0.46998658989,0.275231050481,partialuser
Clinton,0.69200507904,0.131347823607,partialuser
Clinton,0.617717216942,0.264827655838,partialuser
Clinton,0.636075637204,0.228097520775,partialuser
Clinton,0.720199522809,0.1569726952,partialuser
Clinton,0.577835607022,0.259468695742,partialuser
Clinton,0.590191219452,0.227703134036,partialuser
Clinton,0.490525611679,0.342450857742,partialuser
Clinton,0.678408401697,0.234136751426,partialuser
Clinton,0.804220305929,0.0849959478753,partialuser
Clinton,0.803850112606,0.103692391749,partialuser
Clinton,0.676123260042,0.180612547686,partialuser
Clinton,0.554017637683,0.222384391708,partialuser
Clinton,0.640962342354,0.161035843494,partialuser
Trump,0.512649120944,0.292343852047,partialuser
Trump,0.366752906292,0.447570288335,partialuser
Clinton,0.695189597722,0.178451440878,partialuser
Trump,0.589313951439,0.282691715258,partialuser
Clinton,0.696782765112,0.141833779271,partialuser
Clinton,0.639989965027,0.164317751463,partialuser
Clinton,0.578295821175,0.25022215379,partialuser
Clinton,0.586824534505,0.279394373271,partialuser
Clinton,0.525061526919,0.281691892053,partialuser
Trump,0.37500702248,0.44480136971,partialuser
Clinton,0.683008321475,0.149284840079,partialuser
Clinton,0.707474319544,0.148327821818,partialuser
Clinton,0.715665384747,0.149639688124,partialuser
Clinton,0.390962579578,0.377095044208,partialuser
Clinton,0.582640921473,0.18363800417,partialuser
Clinton,0.606478995315,0.203650615783,partialuser
Clinton,0.605914372787,0.231270627353,partialuser
Clinton,0.696244110022,0.125390434804,partialuser
A_None,0.577071337404,0.199474091977,partialuser
Clinton,0.62907299193,0.159927708031,partialuser
Trump,0.41333612165,0.454781806716,partialuser
Clinton,0.653153186114,0.157454044865,partialuser
Clinton,0.515713700819,0.252944716787,partialuser
Clinton,0.74802972674,0.13863214138,partialuser
Clinton,0.536069754165,0.231214702403,partialuser
Trump,0.544218595668,0.28900776988,partialuser
Trump,0.381849598605,0.442619802657,partialuser
Clinton,0.679219869572,0.170097101491,partialuser
Clinton,0.567706325718,0.288529971791,partialuser
Clinton,0.655232419383,0.147017182225,partialuser
Trump,0.436084899584,0.335223127671,partialuser
Clinton,0.633132071887,0.139617097557,partialuser
Clinton,0.586414144223,0.230098337605,partialuser
Clinton,0.667942544482,0.204162676432,partialuser
Clinton,0.71947007955,0.15534044153,partialuser
Trump,0.392415888742,0.442125271288,partialuser
Clinton,0.633672372893,0.201236338017,partialuser
Trump,0.414152516022,0.39522827559,partialuser
Clinton,0.626033632122,0.216976801217,partialuser
Clinton,0.550772445696,0.205657176949,partialuser
Trump,0.305066627596,0.499500819144,partialuser
Clinton,0.568874936194,0.235322864784,partialuser
Trump,0.551588301047,0.318834373664,partialuser
Trump,0.546567621041,0.251464788975,partialuser
Trump,0.597180131026,0.250328409539,partialuser
Clinton,0.620044745141,0.190683480784,partialuser
Clinton,0.53509403674,0.242879438443,partialuser
Clinton,0.698278904346,0.180973890278,partialuser
Clinton,0.699729755111,0.127047151369,partialuser
Trump,0.427153720055,0.270834104735,partialuser
Trump,0.326295850072,0.493540718836,partialuser
Trump,0.521530010967,0.323540360811,partialuser
Trump,0.248209869712,0.536801528121,partialuser
Clinton,0.582190158756,0.28129258831,partialuser
Trump,0.282065966016,0.52844072724,partialuser
Trump,0.668006587874,0.220872490764,partialuser
Trump,0.362080361652,0.49285168776,partialuser
A_None,0.591892004854,0.236376417914,partialuser
Trump,0.362118081821,0.482861448021,partialuser
A_None,0.658366041576,0.180137311254,partialuser
Clinton,0.666008074438,0.16930898414,partialuser
Trump,0.264111181144,0.567481883565,partialuser
Clinton,0.502919341436,0.292977346896,partialuser
Trump,0.433574820419,0.397958668488,partialuser
Clinton,0.680213003683,0.16905731647,partialuser
Clinton,0.298186273572,0.412520227522,partialuser
Trump,0.338186400589,0.498409802151,partialuser
Clinton,0.773924256767,0.0737503983142,partialuser
Clinton,0.669767771346,0.163880191471,partialuser
Clinton,0.653542907962,0.0907583379715,partialuser
Trump,0.41256880917,0.327182737893,partialuser
Clinton,0.681960796692,0.148612021144,partialuser
Clinton,0.722241061806,0.148102651853,partialuser
Clinton,0.759769521148,0.101858304416,partialuser
Trump,0.474266950218,0.309353209725,partialuser
Clinton,0.717859354097,0.114167360548,partialuser
Clinton,0.575134484608,0.177851052802,partialuser
Clinton,0.532057360358,0.196663003338,partialuser
